X_test,y_pre_0,y_pre_1,y_pre_2,y_pre_3,y_pre_4,y_pre_5,y_pre_6,y_pre_7,y_pre_8,y_pre_9,y_pre_10,y_pre_11,y_pre_12,y_pre_13,y_pre_14,y_pre_15,y_pre_16,y_pre_17,y_pre_18,y_pre_19,y_pre_20,y_pre_21,y_pre_22,y_pre_23,y_pre_24,y_pre_25,y_pre_26,y_pre_27,y_pre_28,y_pre_29,y_pre_30,y_pre_31,y_pre_32,y_pre_33,y_pre_34,y_pre_35,y_pre_36,y_pre_37,y_pre_38,y_pre_39,y_pre_40,y_pre_41,y_pre_42,y_pre_43,y_pre_44,y_pre_45,y_pre_46,y_pre_47,y_pre_48,y_pre_49,y_pre_50,y_pre_51,y_pre_52,y_pre_53,y_pre_54,y_pre_55,y_pre_56,y_pre_57,y_pre_58,y_pre_59,y_pre_60,y_pre_61,y_pre_62,y_pre_63,y_pre_64,y_pre_65,y_pre_66,y_pre_67,y_pre_68,y_pre_69,y_pre_70,y_pre_71,y_pre_72,y_pre_73,y_pre_74,y_pre_75,y_pre_76,y_pre_77,y_pre_78,y_pre_79,y_pre_80,y_pre_81,y_pre_82,y_pre_83,y_pre_84,y_pre_85,y_pre_86,y_pre_87,y_pre_88,y_pre_89,y_pre_90,y_pre_91,y_pre_92,y_pre_93,y_pre_94,y_pre_95,y_pre_96,y_pre_97,y_pre_98,y_pre_99
3.51,-0.090308115,0.5388299,0.41035247,-1.7112317,-0.07687192,0.46230745,-0.6469624,-1.0874535,-0.721072,0.46480298,0.33009553,1.3545487,1.3926191,0.5898595,0.20160754,-0.065086365,0.87176204,1.5851833,0.93911374,0.7167919,0.9114457,-1.5202684,-0.13699654,0.38302118,-1.2568069,0.76204324,-0.8730158,-0.11649124,0.6599134,0.12222336,-0.21723315,0.4039816,-0.94954145,1.3136375,0.15991381,0.23012349,0.91645527,0.18506625,1.0747528,0.22276595,-1.6628575,-0.977757,-0.79073375,-0.40063685,0.9920229,0.49508715,1.0782498,0.868961,-0.3388108,-0.06054002,0.20057407,-0.13420191,1.2036192,1.2035664,0.30462238,1.8594944,1.2858896,0.5073024,-0.58110213,-1.6331422,0.22628883,1.338256,0.5174015,1.1435456,-0.03932798,0.24944872,-0.27058414,1.3093979,0.16890374,-0.6886606,0.21722817,-0.57398856,1.107877,0.026954085,-0.48216367,-0.24730137,-0.96779484,-0.28077868,1.6166701,-1.7079968,-0.09096256,-1.0690618,0.67157936,-0.0118285045,0.058811814,0.46468744,-1.3993362,-0.74091756,0.5810778,-0.17233354,-0.10694125,-0.47690275,-0.22660686,0.42186052,-0.5888294,-0.6272957,-0.141599,-0.89478624,0.03687883,1.5385976
3.52,-0.08974181,0.53940713,0.41013992,-1.7148318,-0.076207936,0.46350217,-0.6480535,-1.091144,-0.72285527,0.46710283,0.3293704,1.354846,1.3959043,0.58954155,0.20083365,-0.06563741,0.87393415,1.5884262,0.9409201,0.7204414,0.9115441,-1.5232482,-0.13558683,0.3831445,-1.259164,0.7635918,-0.87470806,-0.11580452,0.66181827,0.12178975,-0.21713799,0.40587315,-0.95132685,1.3180219,0.16100913,0.23048306,0.9173862,0.18487382,1.0772967,0.22281514,-1.6671894,-0.9804411,-0.79214627,-0.4017964,0.99487567,0.49713838,1.08042,0.8711245,-0.3415033,-0.06009063,0.20223573,-0.13412109,1.20798,1.2055632,0.3053142,1.8642807,1.2896366,0.5081191,-0.5832146,-1.6372178,0.22731173,1.3397936,0.5173284,1.1455994,-0.040908277,0.25103715,-0.27068216,1.3125479,0.16921398,-0.6905632,0.21861586,-0.57453084,1.1106021,0.02749297,-0.48365122,-0.24737644,-0.96949685,-0.28143176,1.619419,-1.7123158,-0.08989495,-1.0716157,0.674137,-0.01155965,0.05856493,0.46565086,-1.4027216,-0.7418295,0.58096933,-0.17385659,-0.10606015,-0.47808054,-0.22796115,0.42461073,-0.58887184,-0.6283741,-0.14087759,-0.8971672,0.03762473,1.5417149
3.53,-0.089175105,0.53998435,0.40992808,-1.718375,-0.07554357,0.4646797,-0.649145,-1.0948347,-0.7246381,0.4694025,0.32864508,1.3551438,1.3991895,0.58922374,0.2000599,-0.06618956,0.876106,1.5916696,0.942726,0.7241425,0.91166544,-1.5262282,-0.13417724,0.38326836,-1.2615207,0.76512665,-0.87649375,-0.11511779,0.6637235,0.121355444,-0.2170428,0.4077648,-0.95311284,1.3224072,0.16210437,0.23084271,0.9183172,0.18468091,1.0798404,0.22295977,-1.6716952,-0.983125,-0.793541,-0.4029556,0.9977285,0.49918973,1.0825655,0.87328774,-0.34420508,-0.059640765,0.20389754,-0.13406405,1.2123408,1.2075602,0.30600622,1.8690672,1.2933836,0.5089361,-0.5853268,-1.6412935,0.22835839,1.3413308,0.5172546,1.1476529,-0.0424892,0.25262493,-0.27078012,1.3156981,0.169525,-0.6924659,0.22000326,-0.5750735,1.1133275,0.028031945,-0.48517162,-0.24745086,-0.971198,-0.28208524,1.622169,-1.7166352,-0.08882296,-1.0741692,0.67669404,-0.0112914145,0.05825466,0.46671852,-1.406107,-0.74274135,0.5808661,-0.17538962,-0.10517886,-0.47929993,-0.22931512,0.42736053,-0.5889149,-0.62941504,-0.14015815,-0.899548,0.038370796,1.5448331
3.54,-0.08860816,0.5405617,0.40971616,-1.7219205,-0.07487954,0.46585652,-0.6502361,-1.098526,-0.7264205,0.47170216,0.32791966,1.3554418,1.4024744,0.5889057,0.19928582,-0.06680396,0.8782786,1.5949124,0.9445323,0.7279581,0.9117943,-1.5292087,-0.13276772,0.3833922,-1.2638786,0.76666164,-0.87828434,-0.11443061,0.6655432,0.120921865,-0.2169474,0.4096558,-0.9548981,1.3267916,0.16319886,0.2312025,0.9192543,0.18448824,1.0823851,0.22310345,-1.6762006,-0.9858092,-0.7949368,-0.40411454,1.0005815,0.50124085,1.0847114,0.8754514,-0.34690654,-0.059191197,0.20559262,-0.13402635,1.2167019,1.2095566,0.3066983,1.8738527,1.2971303,0.5097524,-0.587439,-1.645369,0.22943395,1.3428677,0.5171809,1.1497068,-0.04406941,0.25421387,-0.2708782,1.3188484,0.16983572,-0.6943685,0.22139095,-0.575616,1.1160524,0.02857107,-0.48669165,-0.24752572,-0.9728996,-0.28273878,1.6249171,-1.7209542,-0.08774549,-1.0767227,0.6792517,-0.011022322,0.057862893,0.4677894,-1.4094924,-0.7435833,0.58076286,-0.17692268,-0.10429788,-0.48057827,-0.2306693,0.43011075,-0.5889574,-0.6302829,-0.13963851,-0.901929,0.039116878,1.5479509
3.55,-0.08804193,0.5410992,0.40950426,-1.7255106,-0.074215785,0.46703377,-0.65132713,-1.1022164,-0.7282036,0.47396263,0.3271946,1.3557391,1.4057593,0.588588,0.19851226,-0.06743032,0.88045025,1.5981551,0.94633865,0.73177373,0.91192174,-1.5321884,-0.1313674,0.3835159,-1.2662357,0.76833797,-0.88007486,-0.11374374,0.66732085,0.12048814,-0.2168527,0.41154733,-0.9566841,1.3311766,0.16429427,0.23156206,0.9201937,0.18429533,1.0849297,0.22324735,-1.6807063,-0.9885988,-0.7963317,-0.40527385,1.0034342,0.5032921,1.0868576,0.87761503,-0.34960842,-0.05874124,0.20729348,-0.1340313,1.2210628,1.211554,0.30754986,1.878639,1.3008776,0.51056933,-0.5895511,-1.6494443,0.23050904,1.3444054,0.5171075,1.1517605,-0.045650184,0.25580204,-0.27097625,1.3219981,0.17014644,-0.69627094,0.22277814,-0.57615745,1.118778,0.029110163,-0.4882114,-0.24760062,-0.97460115,-0.28339183,1.6276662,-1.7252729,-0.086667895,-1.0792762,0.6818086,-0.010754019,0.057471514,0.46886063,-1.4128778,-0.7444054,0.5808325,-0.1784558,-0.10341635,-0.48185608,-0.2320235,0.43286043,-0.58906984,-0.63114774,-0.1391187,-0.90431,0.039863147,1.5510688
3.56,-0.087476045,0.5416119,0.40929267,-1.7291005,-0.07355203,0.4682107,-0.65241855,-1.1059071,-0.72983706,0.47619802,0.3264686,1.3560367,1.4090447,0.5882703,0.19773807,-0.06805724,0.88262236,1.6013986,0.9481454,0.7355892,0.9120502,-1.5351686,-0.12998097,0.38363975,-1.2685933,0.7700557,-0.8818655,-0.11305681,0.6690986,0.120054245,-0.21675763,0.41343865,-0.95847,1.3355614,0.16538888,0.23192197,0.9211334,0.18410268,1.0874736,0.2233911,-1.6852124,-0.9914229,-0.7977192,-0.4064327,1.0062871,0.50534344,1.0890028,0.8797785,-0.35232973,-0.05828762,0.2089943,-0.13403979,1.2254237,1.2135502,0.30842188,1.8834249,1.3046236,0.5113858,-0.5916632,-1.6535201,0.23158419,1.346047,0.51703405,1.1538142,-0.047230512,0.2573899,-0.27107403,1.3251479,0.17044547,-0.6981977,0.22416626,-0.5767001,1.1215028,0.02964902,-0.48973176,-0.247675,-0.9763029,-0.2840459,1.630415,-1.7295923,-0.0855906,-1.0818301,0.68436563,-0.010484867,0.057271764,0.4699316,-1.416263,-0.7452277,0.58091795,-0.17998868,-0.10253528,-0.48313358,-0.23337737,0.43561018,-0.5893121,-0.63201237,-0.1385992,-0.906691,0.040609322,1.5541862
3.57,-0.08690955,0.54212517,0.40908068,-1.7326901,-0.07288793,0.46938756,-0.6535094,-1.1095983,-0.7314568,0.47847974,0.32574332,1.3563347,1.4123299,0.5879526,0.19696459,-0.06868386,0.884657,1.6046413,0.9499514,0.73940474,0.91217875,-1.5381486,-0.12859467,0.3837633,-1.2709506,0.77177405,-0.88365614,-0.11237013,0.6708766,0.11962025,-0.21666235,0.4153299,-0.96025574,1.3399462,0.16648403,0.23228179,0.922073,0.18390962,1.0900176,0.22353482,-1.6897178,-0.99424624,-0.7990961,-0.40759188,1.0091398,0.5073945,1.0911487,0.88194174,-0.35504997,-0.05782476,0.21069498,-0.13404828,1.2297848,1.2155476,0.30929366,1.8882113,1.3083584,0.51220214,-0.5937757,-1.6575956,0.2326597,1.347706,0.51696086,1.1558682,-0.048811346,0.25897855,-0.27117187,1.3282981,0.17074323,-0.7000357,0.22555369,-0.57724226,1.1242288,0.03018868,-0.49125144,-0.24774733,-0.97800374,-0.2846995,1.6331637,-1.7339113,-0.08451371,-1.0843835,0.6869229,-0.010215975,0.057110146,0.47100246,-1.4196483,-0.7460505,0.58100367,-0.1815216,-0.10165423,-0.4844117,-0.23473154,0.4383601,-0.5895541,-0.63287675,-0.13807967,-0.9090718,0.04135539,1.5573039
3.58,-0.08634342,0.5426383,0.40886894,-1.7362802,-0.07222396,0.47056484,-0.6546006,-1.1132891,-0.7330769,0.48076153,0.32501784,1.3566322,1.4156148,0.58763385,0.19619103,-0.0693101,0.8866726,1.6078843,0.95175743,0.74322027,0.9123073,-1.5411286,-0.12720847,0.38388735,-1.2733073,0.7734916,-0.88545,-0.11168327,0.6726546,0.1191867,-0.21652544,0.41722152,-0.96204114,1.3443314,0.16757917,0.23264152,0.9230126,0.18371728,1.0925624,0.22368048,-1.6942532,-0.9970697,-0.8004741,-0.40875095,1.0119928,0.50944597,1.0932945,0.8841084,-0.35777056,-0.05736181,0.21239586,-0.13405633,1.2341456,1.2175442,0.31016526,1.8929969,1.3120928,0.5130187,-0.5958879,-1.6616712,0.23373494,1.3493655,0.5168872,1.1579217,-0.050391823,0.26056114,-0.2713076,1.331455,0.1710409,-0.7018733,0.22694081,-0.57778454,1.1269534,0.030705959,-0.49277198,-0.24781889,-0.97970563,-0.28535268,1.635913,-1.7382307,-0.083435975,-1.0869931,0.6894803,-0.0099475235,0.056948364,0.47207355,-1.4230337,-0.74687254,0.5810722,-0.18305457,-0.10077277,-0.48568943,-0.23608574,0.44111001,-0.58979595,-0.63374114,-0.13756001,-0.9114528,0.04210143,1.5604218
3.59,-0.08577676,0.5431513,0.408657,-1.7398701,-0.07156019,0.47174188,-0.6556921,-1.1169798,-0.73469657,0.48304364,0.324292,1.3569295,1.4188998,0.58731663,0.19541706,-0.06993669,0.8886697,1.6111273,0.9535639,0.7470358,0.9124352,-1.5441089,-0.12582266,0.3840109,-1.2756648,0.77520996,-0.88744694,-0.11099609,0.67443275,0.11875275,-0.21638796,0.4191396,-0.9639385,1.3488243,0.16867402,0.23300157,0.92395186,0.18343514,1.0951061,0.22382782,-1.6988075,-0.9998939,-0.80185103,-0.40991026,1.0148456,0.51149684,1.0954405,0.8863974,-0.3604915,-0.05689934,0.21409664,-0.13406536,1.2384788,1.2195415,0.3110374,1.8977838,1.3158276,0.51383567,-0.5980003,-1.6657467,0.2348099,1.351024,0.51681393,1.1599756,-0.05197227,0.26207906,-0.27144536,1.3346446,0.17133808,-0.70371115,0.22832838,-0.5783266,1.129679,0.031218588,-0.494292,-0.24789074,-0.9814071,-0.2860057,1.6386616,-1.7425494,-0.08235909,-1.0896542,0.69203746,-0.009678759,0.056786835,0.47314495,-1.4264191,-0.7476953,0.58113873,-0.18458804,-0.099891335,-0.48697194,-0.23743996,0.44386,-0.59003806,-0.63460577,-0.1370405,-0.91384387,0.042847402,1.5635399
3.6,-0.08521035,0.5436642,0.40844524,-1.7434597,-0.07089627,0.47291875,-0.6567829,-1.1207792,-0.7363162,0.48563296,0.3235671,1.3572276,1.4221847,0.5869986,0.19464275,-0.07056326,0.8906082,1.6143606,0.95537007,0.75085145,0.9125636,-1.5470889,-0.12443666,0.38413405,-1.2780218,0.7769285,-0.8895571,-0.110309556,0.6763034,0.11831869,-0.21625054,0.42105946,-0.96587455,1.3534546,0.16976914,0.23336068,0.9248915,0.18297538,1.0976081,0.22397517,-1.7033625,-1.0027177,-0.8032287,-0.4110692,1.0176985,0.51354825,1.0975864,0.8886837,-0.36321643,-0.056436673,0.21579722,-0.1340738,1.2428105,1.2215385,0.31190887,1.9025694,1.3195622,0.5146526,-0.6001122,-1.6698225,0.23588544,1.3525534,0.5167402,1.1620295,-0.053553164,0.26356173,-0.27158302,1.3378332,0.17163584,-0.7055497,0.22971615,-0.578869,1.1324044,0.03173107,-0.4958123,-0.24796277,-0.9831086,-0.28665915,1.6414106,-1.7468688,-0.081288725,-1.0923159,0.69459486,-0.009410076,0.056625277,0.47421575,-1.4298044,-0.74851716,0.581205,-0.18612042,-0.09902993,-0.48826656,-0.23879388,0.44661027,-0.59027994,-0.6354706,-0.13652061,-0.9163185,0.043593552,1.5666578
3.61,-0.08464408,0.5442029,0.40823314,-1.7470493,-0.07023218,0.4740957,-0.65787405,-1.1246673,-0.73793596,0.48825264,0.32284194,1.3575249,1.4254701,0.58668077,0.19386947,-0.07119012,0.8923296,1.6175741,0.95717645,0.7546673,0.91269207,-1.5500803,-0.123050496,0.38425803,-1.280379,0.77864623,-0.8917259,-0.109622434,0.67820144,0.11788474,-0.21611306,0.4229798,-0.9678103,1.3581301,0.1708645,0.23372036,0.92583084,0.18251514,1.1002004,0.22412476,-1.7079172,-1.0055412,-0.80449694,-0.41222858,1.0205517,0.51559955,1.099732,0.89097047,-0.36594313,-0.055973545,0.21749803,-0.1340887,1.2471422,1.2235351,0.31278095,1.9073555,1.323297,0.5154691,-0.6022246,-1.6738982,0.23691577,1.3540356,0.51666725,1.164083,-0.055133134,0.2650442,-0.27166516,1.341023,0.17193308,-0.7073872,0.23110387,-0.5793947,1.1351309,0.032243907,-0.4973321,-0.24803478,-0.9848102,-0.2873125,1.6441894,-1.7511876,-0.08024302,-1.0949808,0.697152,-0.009141028,0.056463644,0.47528693,-1.4331894,-0.7493396,0.5812719,-0.1876533,-0.09818965,-0.48956123,-0.24014819,0.44935983,-0.5905217,-0.636335,-0.13600124,-0.9187933,0.04433945,1.5697838
3.62,-0.08407724,0.5447415,0.4080212,-1.7506399,-0.06956844,0.4752729,-0.65896535,-1.1285548,-0.7395559,0.490871,0.32211608,1.3578227,1.4287407,0.58636296,0.19309571,-0.0718171,0.89393795,1.6207879,0.95898306,0.758483,0.91282034,-1.5534117,-0.12166424,0.3843819,-1.2827362,0.7803643,-0.8938979,-0.108935684,0.6801002,0.11745125,-0.21597564,0.4248992,-0.9697459,1.3628057,0.17200264,0.23408051,0.9267703,0.18205526,1.1027923,0.22427514,-1.712472,-1.008365,-0.8057263,-0.41338807,1.0234042,0.5176508,1.1018773,0.8932566,-0.36867,-0.055510834,0.21919933,-0.13414958,1.2514744,1.2255152,0.31365326,1.9121422,1.3270319,0.51628554,-0.60433704,-1.6779735,0.237944,1.3555175,0.5165937,1.1661367,-0.056714147,0.26652753,-0.27155563,1.3442125,0.17223084,-0.7093762,0.23249176,-0.57975245,1.1378589,0.032756567,-0.49885193,-0.24810654,-0.98651177,-0.28796607,1.6469988,-1.7555065,-0.07919782,-1.097657,0.6997093,-0.008872643,0.05630198,0.47635815,-1.4366032,-0.7501739,0.58133817,-0.18918657,-0.09734973,-0.49085608,-0.24150197,0.4521097,-0.59076416,-0.6371517,-0.13548113,-0.9212676,0.045085907,1.5732512
3.6299999,-0.08351135,0.54528034,0.40761834,-1.7542298,-0.068904474,0.47645012,-0.6600567,-1.1324427,-0.7411757,0.49348995,0.32139102,1.3581207,1.4320114,0.58604515,0.19232178,-0.07244331,0.8955462,1.6240011,0.96078897,0.76229846,0.9129487,-1.5567434,-0.120278254,0.3845052,-1.2851369,0.7820821,-0.8960694,-0.108248964,0.68199843,0.11701737,-0.2158383,0.42681906,-0.97168124,1.3674814,0.17320162,0.23443994,0.9277098,0.18159533,1.105385,0.22442591,-1.7170074,-1.0111886,-0.8069545,-0.41454726,1.0262572,0.5197017,1.1040232,0.89554334,-0.37139705,-0.05497557,0.22089994,-0.13421053,1.2558062,1.2274712,0.31452474,1.9169283,1.3307667,0.51710236,-0.6064491,-1.68191,0.23896244,1.3569996,0.51652014,1.1681529,-0.058294624,0.26801002,-0.27146077,1.3474019,0.17252776,-0.71150684,0.23387888,-0.58014727,1.1405815,0.03326887,-0.5003721,-0.24817869,-0.9882043,-0.28861955,1.6498085,-1.7598205,-0.07815241,-1.1003333,0.7022666,-0.008603781,0.056140512,0.47742936,-1.4400882,-0.75102365,0.5814049,-0.19071949,-0.09651071,-0.49221578,-0.24285604,0.45485955,-0.5910057,-0.6379634,-0.13496175,-0.9236383,0.045831602,1.5767192
3.6399999,-0.08293477,0.5458188,0.4070218,-1.7578197,-0.068240196,0.47762698,-0.6611476,-1.1363302,-0.7427953,0.49607134,0.32066548,1.3584182,1.435281,0.5857283,0.19154815,-0.07306996,0.89715445,1.6272147,0.96259534,0.7661165,0.9130772,-1.5600753,-0.11889216,0.3846289,-1.2875539,0.7837999,-0.89824104,-0.10756202,0.6838968,0.11658357,-0.21570075,0.42873898,-0.9736167,1.3721573,0.17439982,0.23479962,0.9286493,0.18113536,1.1079773,0.22457698,-1.721535,-1.0140126,-0.80818427,-0.41570652,1.02911,0.5217529,1.1061695,0.89783007,-0.37412405,-0.054430306,0.22260073,-0.13427156,1.2601376,1.2294276,0.31539693,1.9217144,1.3345015,0.5179423,-0.6085616,-1.6858242,0.23998079,1.3584816,0.5164468,1.1701136,-0.05987504,0.26949272,-0.2713667,1.350591,0.17282549,-0.7136625,0.23513907,-0.58060455,1.1433048,0.033781648,-0.5018922,-0.24825075,-0.9898332,-0.28927281,1.6526165,-1.7641284,-0.07710705,-1.1030098,0.704777,-0.0083349645,0.055978775,0.47849995,-1.4435732,-0.7518735,0.58147156,-0.19225702,-0.09567195,-0.4936925,-0.24421069,0.4576096,-0.59132344,-0.6387749,-0.13444224,-0.9259162,0.046578363,1.5801595
3.6499999,-0.082330346,0.5463576,0.40642437,-1.761409,-0.06757636,0.47880396,-0.6622386,-1.1402183,-0.74441487,0.49857607,0.31994027,1.358716,1.4385507,0.58542573,0.19077389,-0.0736967,0.8987627,1.6304277,0.96440136,0.76994735,0.9132055,-1.5634062,-0.117506,0.38475287,-1.2899718,0.78551847,-0.9004128,-0.10687472,0.6857947,0.11614968,-0.21556303,0.4306588,-0.9755522,1.3767122,0.17559856,0.23512426,0.9295889,0.18067548,1.1105696,0.22472778,-1.7260633,-1.0168357,-0.80941355,-0.41686487,1.0319635,0.52380437,1.1083151,0.9001169,-0.37685084,-0.0538854,0.2243014,-0.13433298,1.2644697,1.2313845,0.3162687,1.9265003,1.3382361,0.5188041,-0.61067355,-1.6897376,0.24099872,1.3599633,0.5163734,1.1720743,-0.06145528,0.27097565,-0.27127197,1.35378,0.17312333,-0.7158401,0.23634285,-0.5810623,1.1460278,0.034294307,-0.5034125,-0.24832213,-0.99146205,-0.28992626,1.6553875,-1.7684369,-0.07606178,-1.1056864,0.70727944,-0.00808081,0.055817485,0.47957146,-1.4470582,-0.7527236,0.58153784,-0.19379348,-0.094833165,-0.4952133,-0.24556462,0.46035945,-0.59166145,-0.6395861,-0.13392295,-0.92819464,0.04732471,1.5835962
3.6599998,-0.08172545,0.5468962,0.405828,-1.7649996,-0.06691238,0.47998115,-0.66332984,-1.1441057,-0.74603456,0.5010805,0.31921485,1.3590136,1.4418204,0.58512354,0.19000037,-0.07432261,0.90037084,1.6336416,0.96620786,0.7737777,0.91333365,-1.5667379,-0.11611961,0.3848765,-1.2923889,0.7872363,-0.9025843,-0.10618804,0.6876935,0.115716025,-0.21542597,0.43257865,-0.9774879,1.3812354,0.17679715,0.2354461,0.9305284,0.18021557,1.1131624,0.22487858,-1.7307987,-1.0196596,-0.81064224,-0.4180246,1.034816,0.52585584,1.1104606,0.9024029,-0.3795778,-0.0533396,0.22600265,-0.13439342,1.2688019,1.2333405,0.31714013,1.9312866,1.3419783,0.519666,-0.612786,-1.6936684,0.24201688,1.3614447,0.5163002,1.174035,-0.0630362,0.27245808,-0.27117735,1.3569701,0.17342034,-0.7180184,0.2376098,-0.5815201,1.1487515,0.034806907,-0.5049326,-0.24839416,-0.9930938,-0.29057974,1.6581585,-1.7727449,-0.07501653,-1.1083629,0.709957,-0.0078724325,0.055655777,0.48064217,-1.4505435,-0.7535734,0.5816046,-0.19533068,-0.09399438,-0.4967343,-0.24691865,0.46310925,-0.59199935,-0.6403971,-0.13340288,-0.9304733,0.048070334,1.587032
3.6699998,-0.08112055,0.54743475,0.40523046,-1.7686577,-0.066248134,0.48115802,-0.6644214,-1.1479937,-0.7476543,0.5035846,0.31848884,1.3593116,1.44509,0.58482087,0.18922664,-0.07494959,0.9019793,1.6368551,0.96801424,0.77760816,0.9134617,-1.5700691,-0.1147335,0.38500023,-1.2948065,0.78895414,-0.90475607,-0.1055014,0.6895915,0.115282,-0.21527809,0.43449864,-0.9794233,1.3857585,0.1779955,0.2357674,0.9314679,0.17975551,1.1157545,0.22502913,-1.7355852,-1.0224836,-0.8118714,-0.41918355,1.0376687,0.5279066,1.1126317,0.9046901,-0.3823049,-0.052794665,0.22770323,-0.1344547,1.2731335,1.2352966,0.3180125,1.9360726,1.3457375,0.52052784,-0.6148982,-1.6976192,0.24303538,1.3629272,0.51618445,1.1759958,-0.06461683,0.2739414,-0.27108288,1.3601596,0.173718,-0.7201965,0.23903973,-0.5819777,1.1514742,0.03531927,-0.5064527,-0.24846607,-0.9948558,-0.29131028,1.6609291,-1.7770534,-0.07397117,-1.1110392,0.7127029,-0.0076640397,0.055494085,0.48171303,-1.4540285,-0.75442326,0.58167124,-0.19686732,-0.09322181,-0.49825516,-0.24827288,0.46585935,-0.5923376,-0.64120924,-0.13288312,-0.9327513,0.04881679,1.5904682
3.68,-0.08051677,0.5479734,0.40463364,-1.7724359,-0.065584496,0.4823352,-0.66551244,-1.1518816,-0.7492739,0.50608957,0.31776375,1.3596091,1.4483602,0.5845187,0.18845285,-0.0755758,0.9035877,1.6400685,0.96982014,0.78143895,0.9135903,-1.5734336,-0.113347575,0.3851239,-1.2972237,0.7906724,-0.9069277,-0.104814515,0.6914897,0.11484823,-0.21500953,0.43641815,-0.9813589,1.3902819,0.17919445,0.23614803,0.9324074,0.1792948,1.1183469,0.22517973,-1.7402649,-1.0253421,-0.8131222,-0.42034256,1.0405214,0.5299576,1.1148583,0.9070126,-0.38503155,-0.05224949,0.22940439,-0.13451555,1.2774653,1.237253,0.31888416,1.9408541,1.3494966,0.5213897,-0.6170104,-1.70157,0.24405333,1.3644096,0.515959,1.1779498,-0.066197366,0.2754441,-0.27101535,1.3633485,0.17401507,-0.7223245,0.2404687,-0.58243537,1.1541975,0.035832345,-0.5079729,-0.24853796,-0.9966213,-0.2920581,1.6637001,-1.7813618,-0.072925985,-1.1137156,0.7154486,-0.0074556395,0.055332392,0.48278427,-1.4575139,-0.7552732,0.5817379,-0.19840425,-0.0927338,-0.49977627,-0.24962705,0.4686092,-0.5928352,-0.64202046,-0.13236354,-0.93502986,0.04956256,1.593905
3.69,-0.07991125,0.5485119,0.40403712,-1.7762134,-0.06492895,0.48351243,-0.66660357,-1.155769,-0.7508938,0.5085939,0.31703836,1.3599064,1.4515827,0.5842166,0.18767866,-0.07620269,0.9051955,1.6432815,0.9716265,0.78526896,0.9137188,-1.5769095,-0.111961424,0.3852473,-1.2996417,0.79239047,-0.90909934,-0.10412758,0.6932416,0.11439951,-0.21446083,0.43833843,-0.9832946,1.3948054,0.18039256,0.23653415,0.93334675,0.17883548,1.1209394,0.22533055,-1.7449243,-1.0282677,-0.8146167,-0.4215017,1.0433741,0.5320092,1.1170839,0.9093977,-0.38775963,-0.051704094,0.23110496,-0.13465193,1.2817973,1.2392095,0.31965515,1.945606,1.3532565,0.5222515,-0.6190895,-1.7055211,0.24507144,1.365894,0.51573277,1.1798673,-0.06777799,0.2770057,-0.2709515,1.3665383,0.17431274,-0.7244482,0.24189839,-0.5828928,1.1567575,0.036344796,-0.50949275,-0.24861002,-0.99838954,-0.2928056,1.666471,-1.7856698,-0.07188033,-1.1163918,0.71819437,-0.0072046593,0.055170804,0.4838555,-1.4609994,-0.7561232,0.5818043,-0.1999411,-0.09223649,-0.50129724,-0.25098085,0.47135758,-0.59338653,-0.6428322,-0.131844,-0.9373081,0.0503091,1.5973414
3.7,-0.079307154,0.54905045,0.40344048,-1.7799916,-0.064292446,0.48468944,-0.6676948,-1.1596568,-0.75250554,0.51109886,0.31622538,1.3602295,1.4547086,0.5839273,0.18690512,-0.076829016,0.9068043,1.6464952,0.97343254,0.7891036,0.9138469,-1.5803759,-0.110575035,0.3853712,-1.3020589,0.79410887,-0.911271,-0.103440806,0.69496524,0.11390624,-0.21393865,0.44025812,-0.98522973,1.3993287,0.18159172,0.23692137,0.9344611,0.1783754,1.1235313,0.22545175,-1.7495832,-1.0311935,-0.816112,-0.4226607,1.046227,0.5340603,1.1193095,0.91178334,-0.3904906,-0.051159143,0.23280573,-0.13494143,1.2861295,1.2411659,0.3203362,1.9503577,1.3570151,0.5231137,-0.6211678,-1.7094305,0.24608976,1.3673799,0.51550746,1.1817844,-0.06935856,0.2785665,-0.2708875,1.3697276,0.17455149,-0.72657216,0.24332789,-0.5833508,1.1592476,0.036857247,-0.511013,-0.24868146,-1.0001568,-0.2935531,1.6692417,-1.7899783,-0.07083497,-1.1190686,0.72094023,-0.0069128275,0.055009216,0.48492634,-1.4644941,-0.7569729,0.58187103,-0.20147815,-0.09173927,-0.5028181,-0.25233483,0.47409648,-0.59393805,-0.64364344,-0.13132432,-0.9395864,0.051054806,1.6007779
